/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_32_943.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_32_943.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_32_943.jpg, 0, 0, 0, 7.978604E-05
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_33_047.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_33_047.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_33_047.jpg, 0, 0, 0, 7.845514E-05
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_33_149.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_33_149.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_33_149.jpg, 0, 0, 0, 7.793587E-05
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_33_252.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_33_252.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_33_252.jpg, 0, 0, 0, 8.026935E-05
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_33_356.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_33_356.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_33_356.jpg, 0, 0, 0, 7.836442E-05
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_33_470.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_33_470.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_33_470.jpg, 0, 0.1712011, 0, 0.1048255
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_33_573.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_33_573.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_33_573.jpg, 0, 0.4814461, 0, 0.4992376
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_33_677.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_33_677.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_33_677.jpg, 0, 0.7764423, 0, 1.271712
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_33_783.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_33_783.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_33_783.jpg, 0, 1, 0, 2.356886
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_33_885.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_33_885.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_33_885.jpg, 0, 1, 0, 3.545276
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_33_988.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_33_988.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_33_988.jpg, 0, 1, 0, 4.717361
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_34_089.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_34_089.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_34_089.jpg, 0, 1, 0, 6.106519
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_34_193.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_34_193.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_34_193.jpg, 0, 1, 0, 7.251848
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_34_296.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_34_296.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_34_296.jpg, 0, 1, 0, 8.386072
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_34_396.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_34_396.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_34_396.jpg, 0, 1, 0, 9.509254
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_34_510.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_34_510.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_34_510.jpg, 0, 1, 0, 10.84253
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_34_613.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_34_613.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_34_613.jpg, 0, 1, 0, 12.07107
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_34_713.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_34_713.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_34_713.jpg, -0.2100481, 1, 0, 13.0354
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_34_817.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_34_817.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_34_817.jpg, -0.3096843, 1, 0, 14.14062
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_34_921.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_34_921.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_34_921.jpg, 0, 1, 0, 14.9864
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_35_022.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_35_022.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_35_022.jpg, -0.09339595, 1, 0, 16.26296
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_35_124.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_35_124.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_35_124.jpg, -0.3959041, 1, 0, 17.03155
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_35_224.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_35_224.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_35_224.jpg, -0.2532388, 1, 0, 18.20952
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_35_414.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_35_414.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_35_414.jpg, 0, 1, 0, 20.21123
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_35_517.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_35_517.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_35_517.jpg, -0.2910751, 1, 0, 21.08647
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_35_620.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_35_620.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_35_620.jpg, -0.431964, 1, 0, 22.02607
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_35_728.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_35_728.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_35_728.jpg, -0.121704, 1, 0, 22.98716
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_35_832.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_35_832.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_35_832.jpg, 0, 1, 0, 24.14339
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_35_932.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_35_932.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_35_932.jpg, -0.2381372, 1, 0, 25.09669
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_36_035.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_36_035.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_36_035.jpg, -0.505527, 1, 0, 25.91641
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_36_140.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_36_140.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_36_140.jpg, -0.2222997, 1, 0, 26.83204
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_36_243.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_36_243.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_36_243.jpg, 0, 1, 0, 27.76094
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_36_348.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_36_348.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_36_348.jpg, -0.1442431, 1, 0, 28.68526
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_36_449.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_36_449.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_36_449.jpg, -0.156876, 1, 0, 29.74054
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_36_553.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_36_553.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_36_553.jpg, 0, 1, 0, 30.189
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_36_657.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_36_657.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_36_657.jpg, 0, 1, 0, 30.19011
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_36_765.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_36_765.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_36_765.jpg, 0, 1, 0, 30.18928
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_36_869.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_36_869.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_36_869.jpg, -0.05240071, 1, 0, 30.18955
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_36_972.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_36_972.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_36_972.jpg, -0.3618597, 1, 0, 30.15998
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_37_074.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_37_074.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_37_074.jpg, -0.07301652, 1, 0, 30.19101
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_37_179.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_37_179.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_37_179.jpg, 0, 1, 0, 30.18988
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_37_282.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_37_282.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_37_282.jpg, -0.232662, 1, 0, 30.18147
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_37_385.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_37_385.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_37_385.jpg, -0.5052928, 1, 0, 30.14865
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_37_486.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_37_486.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_37_486.jpg, -0.437061, 1, 0, 30.1821
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_37_588.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_37_588.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_37_588.jpg, -0.1385218, 1, 0, 30.19573
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_37_691.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_37_691.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_37_691.jpg, 0, 1, 0, 30.18902
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_37_793.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_37_793.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_37_793.jpg, 0, 1, 0, 30.1898
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_37_895.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_37_895.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_37_895.jpg, 0, 1, 0, 30.19027
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_38_000.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_38_000.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_38_000.jpg, 0, 1, 0, 30.19069
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_38_103.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_38_103.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_38_103.jpg, 0, 1, 0, 30.19031
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_38_214.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_38_214.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_38_214.jpg, 0, 1, 0, 30.19042
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_38_315.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_38_315.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_38_315.jpg, 0, 1, 0, 30.19033
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_38_422.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_38_422.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_38_422.jpg, 0, 1, 0, 30.19032
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_38_527.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_38_527.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_38_527.jpg, 0, 1, 0, 30.19028
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_38_634.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_38_634.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_38_634.jpg, 0, 1, 0, 30.19034
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_38_739.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_38_739.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_38_739.jpg, 0, 1, 0, 30.19028
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_38_845.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_38_845.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_38_845.jpg, -0.283635, 1, 0, 30.16995
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_38_951.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_38_951.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_38_951.jpg, -0.1229907, 1, 0, 30.19149
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_39_055.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_39_055.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_39_055.jpg, 0, 1, 0, 30.18852
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_39_159.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_39_159.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_39_159.jpg, 0, 1, 0, 30.1902
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_39_261.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_39_261.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_39_261.jpg, 0, 1, 0, 30.1903
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_39_364.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_39_364.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_39_364.jpg, 0, 1, 0, 30.1903
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_39_468.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_39_468.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_39_468.jpg, 0, 1, 0, 30.19064
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_39_568.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_39_568.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_39_568.jpg, 0, 1, 0, 30.19021
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_39_669.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_39_669.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_39_669.jpg, 0, 1, 0, 30.19066
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_39_770.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_39_770.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_39_770.jpg, 0, 1, 0, 30.19076
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_39_872.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_39_872.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_39_872.jpg, 0, 1, 0, 30.19016
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_39_974.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_39_974.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_39_974.jpg, 0, 1, 0, 30.19087
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_40_075.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_40_075.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_40_075.jpg, -0.290397, 1, 0, 30.16968
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_40_177.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_40_177.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_40_177.jpg, -0.1874374, 1, 0, 30.18964
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_40_280.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_40_280.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_40_280.jpg, 0, 1, 0, 30.18885
/Users/samming/Desktop/behavior clone project/myTrain2/IMG/center_2018_07_02_11_41_40_386.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/left_2018_07_02_11_41_40_386.jpg, /Users/samming/Desktop/behavior clone project/myTrain2/IMG/right_2018_07_02_11_41_40_386.jpg, 0, 1, 0, 30.19013
